Timestamp,Open,High,Low,Close,Volume,datetime
2017-01-01 00:39:00,962.83,962.83,962.77,962.77,0.08601845,2017-01-01 00:39:00+00:00
2017-01-01 00:40:00,962.57,962.67,962.57,962.67,0.13360171,2017-01-01 00:40:00+00:00
2017-01-01 00:41:00,962.63,962.63,962.63,962.63,0.028,2017-01-01 00:41:00+00:00
2017-01-01 00:42:00,962.57,962.57,962.57,962.57,0.10508948,2017-01-01 00:42:00+00:00
2017-01-01 00:43:00,962.57,962.57,962.56,962.56,2.65357553,2017-01-01 00:43:00+00:00
2017-01-01 00:44:00,962.56,962.56,962.55,962.55,6.122,2017-01-01 00:44:00+00:00
2017-01-01 00:45:00,962.98,962.98,962.98,962.98,0.168,2017-01-01 00:45:00+00:00
2017-01-01 00:46:00,962.98,962.98,962.98,962.98,0.157,2017-01-01 00:46:00+00:00
2017-01-01 00:47:00,962.56,962.97,962.56,962.97,4.827,2017-01-01 00:47:00+00:00
2017-01-01 00:48:00,962.96,962.96,961.21,961.21,16.24725627,2017-01-01 00:48:00+00:00
2017-01-01 00:49:00,961.03,962.53,960.53,962.44,14.03495558,2017-01-01 00:49:00+00:00
2017-01-01 00:50:00,962.44,962.44,962.44,962.44,0.0,2017-01-01 00:50:00+00:00
2017-01-01 00:51:00,961.47,961.47,960.69,960.69,0.10034272,2017-01-01 00:51:00+00:00
2017-01-01 00:52:00,960.25,960.5,960.25,960.5,0.0311123,2017-01-01 00:52:00+00:00
2017-01-01 00:53:00,960.5,960.5,960.25,960.25,2.44519359,2017-01-01 00:53:00+00:00
2017-01-01 00:54:00,960.25,960.25,960.25,960.25,0.0,2017-01-01 00:54:00+00:00
2017-01-01 00:55:00,960.24,960.25,960.24,960.25,1.37164443,2017-01-01 00:55:00+00:00
2017-01-01 00:56:00,960.71,960.71,960.71,960.71,0.052,2017-01-01 00:56:00+00:00
2017-01-01 00:57:00,960.71,960.71,960.71,960.71,0.074,2017-01-01 00:57:00+00:00
2017-01-01 00:58:00,960.26,960.26,960.24,960.24,1.46565838,2017-01-01 00:58:00+00:00
2017-01-01 00:59:00,961.1,961.15,960.97,961.13,0.25023055,2017-01-01 00:59:00+00:00
2017-01-01 01:00:00,960.95,961.0,960.95,961.0,0.57007324,2017-01-01 01:00:00+00:00
2017-01-01 01:01:00,961.15,961.22,960.92,960.92,1.19393357,2017-01-01 01:01:00+00:00
2017-01-01 01:02:00,960.9,960.95,960.9,960.95,1.05,2017-01-01 01:02:00+00:00
2017-01-01 01:03:00,960.95,960.95,960.95,960.95,0.10019278,2017-01-01 01:03:00+00:00
2017-01-01 01:04:00,960.92,960.92,960.8,960.8,0.0898131,2017-01-01 01:04:00+00:00
2017-01-01 01:05:00,960.81,960.81,960.8,960.8,9.27369099,2017-01-01 01:05:00+00:00
2017-01-01 01:06:00,960.8,960.8,960.8,960.8,0.0,2017-01-01 01:06:00+00:00
2017-01-01 01:07:00,960.83,960.83,960.83,960.83,0.1,2017-01-01 01:07:00+00:00
2017-01-01 01:08:00,960.8,960.8,960.8,960.8,7.37,2017-01-01 01:08:00+00:00
2017-01-01 01:09:00,960.82,960.82,960.8,960.8,3.43981211,2017-01-01 01:09:00+00:00
2017-01-01 01:10:00,960.8,960.8,959.3,959.3,0.390721,2017-01-01 01:10:00+00:00
2017-01-01 01:11:00,959.05,959.05,956.63,958.62,3.34274161,2017-01-01 01:11:00+00:00
2017-01-01 01:12:00,958.62,958.62,958.61,958.61,0.103,2017-01-01 01:12:00+00:00
2017-01-01 01:13:00,958.59,958.59,958.59,958.59,0.65823494,2017-01-01 01:13:00+00:00
2017-01-01 01:14:00,957.26,957.26,957.25,957.25,0.20102191,2017-01-01 01:14:00+00:00
2017-01-01 01:15:00,958.58,958.58,958.58,958.58,0.05263353,2017-01-01 01:15:00+00:00
2017-01-01 01:16:00,958.57,958.57,958.57,958.57,0.10685752,2017-01-01 01:16:00+00:00
2017-01-01 01:17:00,958.53,958.53,958.53,958.53,0.051,2017-01-01 01:17:00+00:00
2017-01-01 01:18:00,958.47,958.47,958.45,958.45,0.173,2017-01-01 01:18:00+00:00
2017-01-01 01:19:00,958.43,958.43,958.43,958.43,0.071,2017-01-01 01:19:00+00:00
2017-01-01 01:20:00,958.43,958.43,958.43,958.43,0.0,2017-01-01 01:20:00+00:00
2017-01-01 01:21:00,958.43,958.43,958.43,958.43,0.0,2017-01-01 01:21:00+00:00
2017-01-01 01:22:00,958.39,958.39,958.37,958.37,0.1086,2017-01-01 01:22:00+00:00
2017-01-01 01:23:00,959.59,959.59,959.58,959.58,1.000604,2017-01-01 01:23:00+00:00
2017-01-01 01:24:00,959.58,959.58,959.58,959.58,0.0,2017-01-01 01:24:00+00:00
2017-01-01 01:25:00,959.58,959.58,959.58,959.58,0.0,2017-01-01 01:25:00+00:00
2017-01-01 01:26:00,959.36,960.93,959.35,959.35,1.358,2017-01-01 01:26:00+00:00
2017-01-01 01:27:00,961.23,961.8,961.23,961.23,10.41660589,2017-01-01 01:27:00+00:00
2017-01-01 01:28:00,961.79,961.79,961.79,961.79,0.075,2017-01-01 01:28:00+00:00
2017-01-01 01:29:00,961.79,961.79,961.79,961.79,0.0,2017-01-01 01:29:00+00:00
2017-01-01 01:30:00,961.79,961.8,961.79,961.8,0.089,2017-01-01 01:30:00+00:00
2017-01-01 01:31:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:31:00+00:00
2017-01-01 01:32:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:32:00+00:00
2017-01-01 01:33:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:33:00+00:00
2017-01-01 01:34:00,960.75,961.19,960.75,961.19,0.32191022,2017-01-01 01:34:00+00:00
2017-01-01 01:35:00,961.19,961.19,961.19,961.19,0.0,2017-01-01 01:35:00+00:00
2017-01-01 01:36:00,961.67,961.67,961.67,961.67,0.051,2017-01-01 01:36:00+00:00
2017-01-01 01:37:00,961.67,961.67,961.67,961.67,0.0,2017-01-01 01:37:00+00:00
2017-01-01 01:38:00,961.67,961.67,961.67,961.67,0.0,2017-01-01 01:38:00+00:00
2017-01-01 01:39:00,961.67,961.67,961.67,961.67,0.0,2017-01-01 01:39:00+00:00
2017-01-01 01:40:00,961.55,961.55,961.55,961.55,0.012,2017-01-01 01:40:00+00:00
2017-01-01 01:41:00,961.8,961.8,961.8,961.8,0.074,2017-01-01 01:41:00+00:00
2017-01-01 01:42:00,961.8,961.8,961.8,961.8,0.45823483,2017-01-01 01:42:00+00:00
2017-01-01 01:43:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:43:00+00:00
2017-01-01 01:44:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:44:00+00:00
2017-01-01 01:45:00,961.8,961.8,961.8,961.8,0.07,2017-01-01 01:45:00+00:00
2017-01-01 01:46:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:46:00+00:00
2017-01-01 01:47:00,961.8,961.8,961.8,961.8,0.0,2017-01-01 01:47:00+00:00
2017-01-01 01:48:00,960.74,960.74,960.74,960.74,0.08,2017-01-01 01:48:00+00:00
2017-01-01 01:49:00,960.74,960.74,960.49,960.49,0.22513106,2017-01-01 01:49:00+00:00
2017-01-01 01:50:00,960.46,960.46,960.43,960.45,15.08396339,2017-01-01 01:50:00+00:00
2017-01-01 01:51:00,960.45,960.45,960.45,960.45,0.04906233,2017-01-01 01:51:00+00:00
2017-01-01 01:52:00,960.44,960.44,960.44,960.44,0.165,2017-01-01 01:52:00+00:00
2017-01-01 01:53:00,960.45,960.45,960.45,960.45,1.093,2017-01-01 01:53:00+00:00
2017-01-01 01:54:00,960.44,960.44,960.44,960.44,0.0511348,2017-01-01 01:54:00+00:00
2017-01-01 01:55:00,960.45,960.45,960.45,960.45,0.054,2017-01-01 01:55:00+00:00
2017-01-01 01:56:00,960.45,960.45,960.44,960.45,0.71253567,2017-01-01 01:56:00+00:00
2017-01-01 01:57:00,960.95,961.74,960.5,960.5,0.23329259,2017-01-01 01:57:00+00:00
2017-01-01 01:58:00,961.73,961.73,960.45,960.45,1.20354132,2017-01-01 01:58:00+00:00
2017-01-01 01:59:00,961.64,961.64,961.4,961.4,0.46,2017-01-01 01:59:00+00:00
2017-01-01 02:00:00,961.68,961.68,961.68,961.68,0.072,2017-01-01 02:00:00+00:00
2017-01-01 02:01:00,961.59,961.75,961.59,961.75,1.21374514,2017-01-01 02:01:00+00:00
2017-01-01 02:02:00,961.75,961.78,960.74,960.74,1.01210867,2017-01-01 02:02:00+00:00
2017-01-01 02:03:00,961.09,961.8,961.09,961.8,19.114097,2017-01-01 02:03:00+00:00
2017-01-01 02:04:00,961.8,961.8,961.8,961.8,0.1,2017-01-01 02:04:00+00:00
2017-01-01 02:05:00,961.79,962.15,961.79,962.15,11.59787657,2017-01-01 02:05:00+00:00
2017-01-01 02:06:00,962.57,962.94,962.52,962.52,0.21363304,2017-01-01 02:06:00+00:00
2017-01-01 02:07:00,962.93,962.93,962.5,962.5,0.03857811,2017-01-01 02:07:00+00:00
2017-01-01 02:08:00,962.5,962.5,962.5,962.5,0.0,2017-01-01 02:08:00+00:00
2017-01-01 02:09:00,962.33,962.5,962.33,962.5,0.179,2017-01-01 02:09:00+00:00
2017-01-01 02:10:00,962.45,962.5,962.45,962.5,0.4319514,2017-01-01 02:10:00+00:00
2017-01-01 02:11:00,962.93,962.93,962.93,962.93,0.01,2017-01-01 02:11:00+00:00
2017-01-01 02:12:00,962.15,962.15,962.15,962.15,0.05168867,2017-01-01 02:12:00+00:00
2017-01-01 02:13:00,962.93,962.93,962.93,962.93,0.02130878,2017-01-01 02:13:00+00:00
2017-01-01 02:14:00,962.44,962.44,962.44,962.44,0.0266,2017-01-01 02:14:00+00:00
2017-01-01 02:15:00,962.92,962.93,962.92,962.93,0.107,2017-01-01 02:15:00+00:00
2017-01-01 02:16:00,962.48,962.48,962.48,962.48,0.04886722,2017-01-01 02:16:00+00:00
2017-01-01 02:17:00,962.48,962.48,962.45,962.45,1.25616935,2017-01-01 02:17:00+00:00
2017-01-01 02:18:00,962.91,962.93,962.45,962.45,0.218216,2017-01-01 02:18:00+00:00
2017-01-01 02:19:00,962.93,962.93,962.93,962.93,0.156,2017-01-01 02:19:00+00:00
2017-01-01 02:20:00,962.54,962.93,962.54,962.93,1.07175651,2017-01-01 02:20:00+00:00
2017-01-01 02:21:00,962.62,962.62,962.62,962.62,0.060644,2017-01-01 02:21:00+00:00
2017-01-01 02:22:00,962.62,962.62,962.58,962.58,0.063,2017-01-01 02:22:00+00:00
2017-01-01 02:23:00,962.62,962.62,962.62,962.62,0.052,2017-01-01 02:23:00+00:00
2017-01-01 02:24:00,962.57,962.58,962.57,962.58,1.4544009,2017-01-01 02:24:00+00:00
2017-01-01 02:25:00,962.58,962.58,962.58,962.58,0.0,2017-01-01 02:25:00+00:00
2017-01-01 02:26:00,962.58,962.62,962.58,962.58,0.47424271,2017-01-01 02:26:00+00:00
2017-01-01 02:27:00,962.6,962.62,962.6,962.62,0.15833085,2017-01-01 02:27:00+00:00
2017-01-01 02:28:00,962.62,962.93,962.62,962.93,3.21427043,2017-01-01 02:28:00+00:00
2017-01-01 02:29:00,962.93,962.93,962.93,962.93,0.0,2017-01-01 02:29:00+00:00
2017-01-01 02:30:00,962.92,962.92,962.61,962.61,0.19393071,2017-01-01 02:30:00+00:00
2017-01-01 02:31:00,962.92,962.93,962.92,962.93,5.62738265,2017-01-01 02:31:00+00:00
2017-01-01 02:32:00,962.92,962.93,962.62,962.62,0.16130145,2017-01-01 02:32:00+00:00
2017-01-01 02:33:00,962.62,962.62,962.62,962.62,0.0,2017-01-01 02:33:00+00:00
2017-01-01 02:34:00,962.9,962.92,962.61,962.92,0.13114426,2017-01-01 02:34:00+00:00
2017-01-01 02:35:00,962.92,962.92,962.81,962.81,0.571049,2017-01-01 02:35:00+00:00
2017-01-01 02:36:00,962.81,962.81,962.81,962.81,0.05768324,2017-01-01 02:36:00+00:00
2017-01-01 02:37:00,962.93,963.17,962.93,963.17,6.13302249,2017-01-01 02:37:00+00:00
2017-01-01 02:38:00,963.17,963.23,963.17,963.23,0.30057491,2017-01-01 02:38:00+00:00
2017-01-01 02:39:00,963.16,963.53,963.16,963.53,0.09584533,2017-01-01 02:39:00+00:00
2017-01-01 02:40:00,963.52,963.52,963.52,963.52,0.24968512,2017-01-01 02:40:00+00:00
2017-01-01 02:41:00,962.9,963.42,962.89,962.9,3.675038,2017-01-01 02:41:00+00:00
2017-01-01 02:42:00,963.01,963.39,963.01,963.16,0.19421137,2017-01-01 02:42:00+00:00
2017-01-01 02:43:00,963.39,963.5,963.16,963.17,0.24112591,2017-01-01 02:43:00+00:00
2017-01-01 02:44:00,963.4,963.53,962.92,963.53,0.87301486,2017-01-01 02:44:00+00:00
2017-01-01 02:45:00,963.2,963.54,963.2,963.54,1.07377702,2017-01-01 02:45:00+00:00
2017-01-01 02:46:00,963.25,963.54,963.25,963.54,0.14555014,2017-01-01 02:46:00+00:00
2017-01-01 02:47:00,963.54,963.54,963.54,963.54,0.075,2017-01-01 02:47:00+00:00
2017-01-01 02:48:00,963.54,963.54,963.54,963.54,0.0,2017-01-01 02:48:00+00:00
2017-01-01 02:49:00,963.54,963.54,962.96,962.96,0.256662,2017-01-01 02:49:00+00:00
2017-01-01 02:50:00,963.3,963.3,962.96,963.3,0.06647042,2017-01-01 02:50:00+00:00
2017-01-01 02:51:00,963.29,963.3,963.05,963.3,0.37915068,2017-01-01 02:51:00+00:00
2017-01-01 02:52:00,963.05,963.05,963.05,963.05,0.05,2017-01-01 02:52:00+00:00
2017-01-01 02:53:00,962.94,962.94,962.93,962.93,0.07400703,2017-01-01 02:53:00+00:00
2017-01-01 02:54:00,963.29,963.3,963.29,963.3,0.058,2017-01-01 02:54:00+00:00
2017-01-01 02:55:00,963.3,963.3,963.3,963.3,0.0,2017-01-01 02:55:00+00:00
2017-01-01 02:56:00,963.29,963.29,962.93,962.93,7.4355049,2017-01-01 02:56:00+00:00
2017-01-01 02:57:00,962.93,962.93,962.93,962.93,0.0,2017-01-01 02:57:00+00:00
2017-01-01 02:58:00,963.0,963.0,962.93,963.0,0.124441,2017-01-01 02:58:00+00:00
2017-01-01 02:59:00,963.26,963.26,962.93,962.93,6.53752094,2017-01-01 02:59:00+00:00
2017-01-01 03:00:00,962.93,963.24,962.93,962.93,5.18275732,2017-01-01 03:00:00+00:00
2017-01-01 03:01:00,963.0,963.0,962.92,962.92,5.12198213,2017-01-01 03:01:00+00:00
2017-01-01 03:02:00,963.0,963.0,962.98,962.98,0.1,2017-01-01 03:02:00+00:00
2017-01-01 03:03:00,962.01,962.61,962.01,962.61,0.10946323,2017-01-01 03:03:00+00:00
2017-01-01 03:04:00,962.61,962.61,962.61,962.61,0.0,2017-01-01 03:04:00+00:00
2017-01-01 03:05:00,962.61,962.61,962.61,962.61,0.0,2017-01-01 03:05:00+00:00
2017-01-01 03:06:00,962.05,962.06,962.05,962.06,0.77189697,2017-01-01 03:06:00+00:00
2017-01-01 03:07:00,962.28,962.28,962.28,962.28,0.018,2017-01-01 03:07:00+00:00
2017-01-01 03:08:00,962.06,962.21,962.06,962.06,0.10594197,2017-01-01 03:08:00+00:00
2017-01-01 03:09:00,962.06,962.06,962.06,962.06,1.9598,2017-01-01 03:09:00+00:00
2017-01-01 03:10:00,962.07,962.3,962.07,962.3,0.21169798,2017-01-01 03:10:00+00:00
2017-01-01 03:11:00,962.42,962.42,962.42,962.42,0.039,2017-01-01 03:11:00+00:00
2017-01-01 03:12:00,962.42,962.42,962.42,962.42,0.0,2017-01-01 03:12:00+00:00
2017-01-01 03:13:00,962.76,962.76,962.76,962.76,0.3443,2017-01-01 03:13:00+00:00
2017-01-01 03:14:00,962.91,962.91,962.91,962.91,0.061,2017-01-01 03:14:00+00:00
2017-01-01 03:15:00,962.91,962.91,962.91,962.91,0.0,2017-01-01 03:15:00+00:00
2017-01-01 03:16:00,962.91,962.91,962.91,962.91,0.077,2017-01-01 03:16:00+00:00
2017-01-01 03:17:00,962.91,962.91,962.91,962.91,0.0,2017-01-01 03:17:00+00:00
2017-01-01 03:18:00,962.81,962.81,962.81,962.81,0.219,2017-01-01 03:18:00+00:00
2017-01-01 03:19:00,962.86,962.86,962.86,962.86,0.039,2017-01-01 03:19:00+00:00
2017-01-01 03:20:00,962.37,962.37,962.37,962.37,0.011101,2017-01-01 03:20:00+00:00
2017-01-01 03:21:00,962.37,962.37,962.37,962.37,0.0,2017-01-01 03:21:00+00:00
2017-01-01 03:22:00,962.98,963.3,962.98,963.3,8.60936355,2017-01-01 03:22:00+00:00
2017-01-01 03:23:00,963.53,963.53,963.52,963.52,0.1089532,2017-01-01 03:23:00+00:00
2017-01-01 03:24:00,963.17,963.53,963.17,963.53,0.05364145,2017-01-01 03:24:00+00:00
2017-01-01 03:25:00,963.53,963.56,963.53,963.56,4.5,2017-01-01 03:25:00+00:00
2017-01-01 03:26:00,963.55,963.56,963.55,963.56,3.20049336,2017-01-01 03:26:00+00:00
2017-01-01 03:27:00,963.56,963.56,963.56,963.56,0.0,2017-01-01 03:27:00+00:00
2017-01-01 03:28:00,963.56,963.56,963.56,963.56,0.05321337,2017-01-01 03:28:00+00:00
2017-01-01 03:29:00,963.56,963.56,963.56,963.56,0.0,2017-01-01 03:29:00+00:00
2017-01-01 03:30:00,963.56,963.56,963.56,963.56,0.55144626,2017-01-01 03:30:00+00:00
2017-01-01 03:31:00,963.56,963.56,963.56,963.56,0.0,2017-01-01 03:31:00+00:00
2017-01-01 03:32:00,963.53,963.53,963.53,963.53,0.1,2017-01-01 03:32:00+00:00
2017-01-01 03:33:00,963.53,963.53,963.53,963.53,0.0,2017-01-01 03:33:00+00:00
2017-01-01 03:34:00,963.53,963.53,963.53,963.53,0.0,2017-01-01 03:34:00+00:00
2017-01-01 03:35:00,963.5,963.56,963.5,963.56,5.1252322,2017-01-01 03:35:00+00:00
2017-01-01 03:36:00,963.56,963.56,963.56,963.56,0.0,2017-01-01 03:36:00+00:00
2017-01-01 03:37:00,963.46,963.56,963.46,963.56,5.01069,2017-01-01 03:37:00+00:00
2017-01-01 03:38:00,963.56,963.56,963.55,963.55,4.07605933,2017-01-01 03:38:00+00:00
2017-01-01 03:39:00,963.56,963.56,963.56,963.56,0.07325723,2017-01-01 03:39:00+00:00
2017-01-01 03:40:00,963.55,963.55,963.3,963.3,10.0,2017-01-01 03:40:00+00:00
2017-01-01 03:41:00,963.56,963.56,963.56,963.56,0.043,2017-01-01 03:41:00+00:00
2017-01-01 03:42:00,963.56,963.56,963.56,963.56,0.0,2017-01-01 03:42:00+00:00
2017-01-01 03:43:00,963.56,964.0,963.56,963.58,50.024,2017-01-01 03:43:00+00:00
2017-01-01 03:44:00,963.58,963.58,963.58,963.58,0.0,2017-01-01 03:44:00+00:00
2017-01-01 03:45:00,963.58,963.59,963.58,963.59,0.376,2017-01-01 03:45:00+00:00
2017-01-01 03:46:00,963.6,963.6,963.59,963.59,0.39684494,2017-01-01 03:46:00+00:00
2017-01-01 03:47:00,963.97,964.0,963.97,964.0,15.17191179,2017-01-01 03:47:00+00:00
2017-01-01 03:48:00,964.0,964.0,964.0,964.0,3.57091179,2017-01-01 03:48:00+00:00
2017-01-01 03:49:00,964.0,964.0,964.0,964.0,0.75619711,2017-01-01 03:49:00+00:00
2017-01-01 03:50:00,964.0,964.0,964.0,964.0,0.158,2017-01-01 03:50:00+00:00
2017-01-01 03:51:00,963.99,963.99,963.57,963.57,25.24353625,2017-01-01 03:51:00+00:00
2017-01-01 03:52:00,963.57,963.57,963.57,963.57,0.0,2017-01-01 03:52:00+00:00
2017-01-01 03:53:00,964.0,964.0,964.0,964.0,0.4,2017-01-01 03:53:00+00:00
2017-01-01 03:54:00,964.0,964.0,964.0,964.0,0.99908821,2017-01-01 03:54:00+00:00
2017-01-01 03:55:00,964.0,964.0,964.0,964.0,0.15959372,2017-01-01 03:55:00+00:00
2017-01-01 03:56:00,964.0,964.0,964.0,964.0,0.0,2017-01-01 03:56:00+00:00
2017-01-01 03:57:00,964.0,964.0,964.0,964.0,0.0,2017-01-01 03:57:00+00:00
2017-01-01 03:58:00,963.58,963.58,963.58,963.58,21.0,2017-01-01 03:58:00+00:00
2017-01-01 03:59:00,964.0,964.18,963.58,963.58,0.81127501,2017-01-01 03:59:00+00:00
2017-01-01 04:00:00,963.59,964.18,963.59,964.18,0.21038723,2017-01-01 04:00:00+00:00
2017-01-01 04:01:00,964.2,964.2,964.2,964.2,0.00638067,2017-01-01 04:01:00+00:00
2017-01-01 04:02:00,964.2,964.2,964.2,964.2,0.104,2017-01-01 04:02:00+00:00
2017-01-01 04:03:00,964.19,964.19,963.63,963.72,18.21872412,2017-01-01 04:03:00+00:00
2017-01-01 04:04:00,963.72,963.72,963.72,963.72,0.0,2017-01-01 04:04:00+00:00
2017-01-01 04:05:00,963.72,964.12,963.72,963.72,5.1809576,2017-01-01 04:05:00+00:00
2017-01-01 04:06:00,963.72,963.72,963.72,963.72,0.0,2017-01-01 04:06:00+00:00
2017-01-01 04:07:00,964.16,964.16,964.16,964.16,0.018,2017-01-01 04:07:00+00:00
2017-01-01 04:08:00,964.15,964.15,964.15,964.15,0.03618659,2017-01-01 04:08:00+00:00
2017-01-01 04:09:00,964.14,964.14,963.75,963.75,0.132,2017-01-01 04:09:00+00:00
2017-01-01 04:10:00,963.73,964.15,963.72,964.14,5.033,2017-01-01 04:10:00+00:00
2017-01-01 04:11:00,964.14,964.15,964.14,964.15,0.178,2017-01-01 04:11:00+00:00
2017-01-01 04:12:00,964.15,964.15,964.15,964.15,0.0,2017-01-01 04:12:00+00:00
2017-01-01 04:13:00,964.07,964.07,964.07,964.07,0.037,2017-01-01 04:13:00+00:00
2017-01-01 04:14:00,963.8,963.8,963.75,963.75,0.05521635,2017-01-01 04:14:00+00:00
2017-01-01 04:15:00,963.75,963.75,963.75,963.75,0.0,2017-01-01 04:15:00+00:00
2017-01-01 04:16:00,964.0,964.0,964.0,964.0,0.2,2017-01-01 04:16:00+00:00
2017-01-01 04:17:00,964.03,964.03,964.03,964.03,0.2,2017-01-01 04:17:00+00:00
2017-01-01 04:18:00,964.03,964.03,964.03,964.03,0.0,2017-01-01 04:18:00+00:00
2017-01-01 04:19:00,964.08,964.08,964.08,964.08,0.12478456,2017-01-01 04:19:00+00:00
2017-01-01 04:20:00,964.08,964.08,964.08,964.08,0.0,2017-01-01 04:20:00+00:00
2017-01-01 04:21:00,964.08,964.1,964.08,964.1,0.28521544,2017-01-01 04:21:00+00:00
2017-01-01 04:22:00,964.1,964.1,964.1,964.1,0.0,2017-01-01 04:22:00+00:00
2017-01-01 04:23:00,964.1,964.1,964.1,964.1,0.0,2017-01-01 04:23:00+00:00
2017-01-01 04:24:00,964.15,964.2,964.15,964.2,1.50061933,2017-01-01 04:24:00+00:00
2017-01-01 04:25:00,964.3,964.45,964.3,964.45,6.13860785,2017-01-01 04:25:00+00:00
2017-01-01 04:26:00,964.45,964.45,964.45,964.45,0.0,2017-01-01 04:26:00+00:00
2017-01-01 04:27:00,964.3,964.3,964.29,964.29,0.5228,2017-01-01 04:27:00+00:00
2017-01-01 04:28:00,964.35,964.35,964.32,964.32,0.09259,2017-01-01 04:28:00+00:00
2017-01-01 04:29:00,964.32,964.32,964.32,964.32,0.0,2017-01-01 04:29:00+00:00
2017-01-01 04:30:00,964.32,964.32,964.32,964.32,0.0,2017-01-01 04:30:00+00:00
2017-01-01 04:31:00,964.32,964.32,964.32,964.32,0.0,2017-01-01 04:31:00+00:00
2017-01-01 04:32:00,964.32,964.32,964.32,964.32,0.0,2017-01-01 04:32:00+00:00
